Transaction ID,Date,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
3431,6/14/2024,Friday,Apple,2,20092.82,Sanjay Das,20,Ludhiana,Cash,2,iPhone 12
3461,6/21/2024,Friday,Apple,8,42016.31,Sunita Verma,55,Ranchi,UPI,2,iPhone 12
3521,7/8/2024,Monday,Xiaomi,8,22675.82,Manoj Luthra,48,Kolkata,Cash,2,Mi 11
3523,7/8/2024,Monday,Apple,4,42615.64,Bina Das,34,Madurai,Credit Card,2,iPhone SE
3541,7/14/2024,Sunday,Apple,5,28602.43,Yogesh Dutta,26,Lucknow,UPI,2,iPhone SE
3547,7/15/2024,Monday,Xiaomi,8,26292.69,Manoj Kaur,48,Patna,Debit Card,2,Redmi 9
3568,7/21/2024,Sunday,Xiaomi,4,30083.36,Vijay Rawat,29,Ranchi,UPI,2,Redmi 9
3684,8/25/2024,Sunday,Apple,1,54985.17,Nikhil Bhattacharya,33,Hyderabad,Credit Card,2,iPhone 12
3716,9/3/2024,Tuesday,Xiaomi,4,14747.76,Anjali Roy,52,Indore,Credit Card,2,Redmi Note 10
3742,9/12/2024,Thursday,Apple,4,69978.14,Sachin Arora,42,Indore,Credit Card,2,iPhone SE
3747,9/13/2024,Friday,Apple,1,26200.12,Gita Rathod,42,Lucknow,Debit Card,2,iPhone 11
3760,9/17/2024,Tuesday,Apple,1,63848.97,Neeta Malhotra,47,Hyderabad,Credit Card,2,iPhone 11
3767,9/19/2024,Thursday,Apple,9,21770.84,Isha Arora,37,Vadodara,Credit Card,2,iPhone 12
3784,9/24/2024,Tuesday,Xiaomi,7,31382.95,Monika Goyal,25,Kolkata,Credit Card,2,Redmi 9
3796,9/28/2024,Saturday,Apple,9,58997.23,Gita Bhattacharya,56,Rajkot,Credit Card,2,iPhone 11
3811,10/2/2024,Wednesday,Apple,7,56317.87,Ramesh Solanki,41,Coimbatore,Debit Card,2,iPhone SE
3832,10/8/2024,Tuesday,Xiaomi,8,34675.31,Vivek Sheth,25,Jodhpur,UPI,2,Redmi 9
272,12/25/2021,Saturday,OnePlus,2,58097.17,Kiran Ghosh,27,Kanpur,UPI,2,OnePlus Nord
417,2/2/2022,Wednesday,OnePlus,5,56325.37,Aditya Menon,57,Lucknow,UPI,2,OnePlus 8T
428,2/5/2022,Saturday,OnePlus,7,27443.34,Navin Mathur,35,Rajkot,Credit Card,2,OnePlus 8T
435,2/7/2022,Monday,OnePlus,6,12407.48,Arun Deshmukh,38,Jodhpur,Cash,2,OnePlus 9
491,2/23/2022,Wednesday,OnePlus,7,57035.72,Sanjay Das,22,Madurai,UPI,2,OnePlus 8T
551,3/13/2022,Sunday,OnePlus,5,47826.89,Rohan Pathak,27,Patna,Cash,2,OnePlus Nord
789,5/22/2022,Sunday,OnePlus,7,47462.36,Sunil Patel,32,Indore,Credit Card,2,OnePlus 8T
807,5/28/2022,Saturday,OnePlus,6,49712.7,Pankaj Shah,19,Coimbatore,UPI,2,OnePlus 8T
822,5/31/2022,Tuesday,OnePlus,5,17101.73,Anita Menon,27,Kolkata,Debit Card,2,OnePlus 9
843,6/6/2022,Monday,OnePlus,9,56589.21,Vivek Srivastava,23,Patna,Credit Card,2,OnePlus Nord
848,6/7/2022,Tuesday,OnePlus,6,10926.85,Priyanka Goyal,35,Kanpur,UPI,2,OnePlus 9
870,6/14/2022,Tuesday,OnePlus,2,33946.56,Sachin Rawat,52,Vadodara,UPI,2,OnePlus 8T
887,6/19/2022,Sunday,OnePlus,5,46541.74,Priyanka Nambiar,48,Rajkot,Cash,2,OnePlus Nord
956,7/9/2022,Saturday,OnePlus,3,28583.75,Rohan Pathak,33,Madurai,Credit Card,2,OnePlus 9
961,7/10/2022,Sunday,OnePlus,9,49585.82,Lalita Desai,56,Chennai,Cash,2,OnePlus Nord
965,7/11/2022,Monday,OnePlus,8,46514.99,Vinod Chatterjee,36,Madurai,UPI,2,OnePlus 9
1930,4/11/2023,Tuesday,OnePlus,1,22855.33,Isha Gupta,43,Hyderabad,Debit Card,2,OnePlus Nord
1983,4/26/2023,Wednesday,OnePlus,4,65650.21,Navin Solanki,49,Bhopal,Debit Card,2,OnePlus 9
2011,5/3/2023,Wednesday,OnePlus,4,48045.52,Namita Sheth,50,Jodhpur,Debit Card,2,OnePlus 8T
2021,5/6/2023,Saturday,OnePlus,9,69501.97,Anjali Jain,41,Bhopal,Credit Card,2,OnePlus 8T
2061,5/17/2023,Wednesday,OnePlus,8,12482.46,Anjali Varma,36,Bhopal,Credit Card,2,OnePlus Nord
2101,5/28/2023,Sunday,OnePlus,3,66346.55,Sneha Menon,29,Vadodara,Debit Card,2,OnePlus 9
2169,6/16/2023,Friday,OnePlus,2,42266.35,Vijay Varma,35,Indore,Credit Card,2,OnePlus 9
2183,6/20/2023,Tuesday,OnePlus,2,43292.02,Yogesh Menon,20,Vadodara,Debit Card,2,OnePlus 9
2244,7/8/2023,Saturday,OnePlus,9,55504.52,Sunita Mehta,57,Coimbatore,Debit Card,2,OnePlus Nord
2258,7/12/2023,Wednesday,OnePlus,8,48620.75,Pankaj Sheth,38,Bangalore,Credit Card,2,OnePlus 9
2335,8/3/2023,Thursday,OnePlus,4,52557.83,Priya Dutta,59,Gorakhpur,Credit Card,2,OnePlus 8T
2345,8/6/2023,Sunday,OnePlus,7,14791.39,Kunal Shah,32,Gorakhpur,Cash,2,OnePlus 9
2356,8/9/2023,Wednesday,OnePlus,2,46878.47,Sunita Sharma,37,Patna,Cash,2,OnePlus 9
2408,8/23/2023,Wednesday,OnePlus,9,44564.85,Sachin Kaur,38,Hyderabad,Cash,2,OnePlus Nord
2413,8/25/2023,Friday,OnePlus,7,33148.75,Namita Roy,33,Lucknow,Debit Card,2,OnePlus 8T
2473,9/10/2023,Sunday,OnePlus,9,15702.79,Gita Mehta,20,Kanpur,Debit Card,2,OnePlus 8T
2479,9/12/2023,Tuesday,OnePlus,5,11525.24,Sumit Alva,24,Rajkot,Credit Card,2,OnePlus Nord
2498,9/17/2023,Sunday,OnePlus,7,37870.74,Sachin Kulkarni,46,Kolkata,Credit Card,2,OnePlus Nord
2510,9/20/2023,Wednesday,OnePlus,9,46151.55,Priya Siddiqui,33,Lucknow,UPI,2,OnePlus Nord
2529,9/26/2023,Tuesday,OnePlus,3,26507.67,Nikhil Rathod,25,Gorakhpur,Debit Card,2,OnePlus 8T
2638,10/28/2023,Saturday,OnePlus,1,13376.5,Neeta Solanki,33,Hyderabad,Credit Card,2,OnePlus Nord
2642,10/29/2023,Sunday,OnePlus,4,44664.15,Sunil Siddiqui,43,Bangalore,UPI,2,OnePlus 9
2645,10/29/2023,Sunday,OnePlus,4,48971.95,Reena Deshmukh,22,Vadodara,Credit Card,2,OnePlus 8T
2669,11/5/2023,Sunday,OnePlus,3,41378.89,Anand Siddiqui,38,Vadodara,Cash,2,OnePlus Nord
2680,11/8/2023,Wednesday,OnePlus,2,61903.75,Lata Joshi,48,Bangalore,Debit Card,2,OnePlus 9
2708,11/16/2023,Thursday,OnePlus,8,53595.15,Navin Kaur,50,Kanpur,Debit Card,2,OnePlus 8T
2734,11/24/2023,Friday,OnePlus,2,53546.26,Sanjay Roy,19,Indore,Cash,2,OnePlus 9
2765,12/3/2023,Sunday,OnePlus,1,12287.09,Ravi Kaur,30,Ludhiana,Cash,2,OnePlus 9
2786,12/9/2023,Saturday,OnePlus,1,27603.77,Umesh Kumar,30,Bangalore,UPI,2,OnePlus Nord
2800,12/13/2023,Wednesday,OnePlus,1,33880.39,Vijay Rawat,50,Bangalore,Cash,2,OnePlus 8T
2832,12/23/2023,Saturday,OnePlus,7,34019.29,Krishna Sharma,38,Indore,UPI,2,OnePlus Nord
2891,1/9/2024,Tuesday,OnePlus,2,64460.92,Shruti Iyer,36,Hyderabad,Credit Card,2,OnePlus Nord
2901,1/12/2024,Friday,OnePlus,8,56584.2,Kavita Singh,50,Coimbatore,Cash,2,OnePlus Nord
2975,2/3/2024,Saturday,OnePlus,4,64866.68,Bhavana Rawat,49,Chennai,Credit Card,2,OnePlus Nord
3098,3/9/2024,Saturday,OnePlus,8,18729.49,Anita Ghosh,32,Ranchi,Debit Card,2,OnePlus 9
3220,4/13/2024,Saturday,OnePlus,6,15953.73,Aditya Rao,33,Indore,UPI,2,OnePlus Nord
3241,4/19/2024,Friday,OnePlus,5,31619.27,Manoj Dutta,42,Kanpur,Cash,2,OnePlus 9
3327,5/14/2024,Tuesday,OnePlus,5,29041.25,Tanuja Mathur,45,Ranchi,Debit Card,2,OnePlus 9
3379,5/30/2024,Thursday,OnePlus,7,44070.46,Rohan Roy,20,Coimbatore,UPI,2,OnePlus 9
3392,6/3/2024,Monday,OnePlus,3,42177.9,Sachin Shah,32,Vadodara,UPI,2,OnePlus 8T
3403,6/6/2024,Thursday,OnePlus,7,63366.81,Mala Menon,58,Lucknow,Credit Card,2,OnePlus 9
3515,7/6/2024,Saturday,OnePlus,8,20251.61,Rajesh Nambiar,18,Hyderabad,Cash,2,OnePlus 9
3543,7/14/2024,Sunday,OnePlus,6,30605.24,Rajesh Desai,20,Kolkata,UPI,2,OnePlus Nord
3566,7/21/2024,Sunday,OnePlus,4,39733.34,Harish Solanki,42,Kolkata,Debit Card,2,OnePlus Nord
3577,7/24/2024,Wednesday,OnePlus,1,65403.08,Mala Ghosh,58,Ranchi,UPI,2,OnePlus Nord
3590,7/28/2024,Sunday,OnePlus,4,64674.12,Rohan Roy,26,Kolkata,Credit Card,2,OnePlus Nord
3658,8/17/2024,Saturday,OnePlus,8,33262.4,Lalita Shah,31,Madurai,UPI,2,OnePlus 9
3768,9/19/2024,Thursday,OnePlus,4,50287.48,Manoj Sharma,48,Jodhpur,Cash,2,OnePlus Nord
3806,10/1/2024,Tuesday,OnePlus,3,42937.1,Lata Bhattacharya,41,Patna,UPI,2,OnePlus Nord
31,10/18/2021,Monday,Samsung,4,34238.58,Bhavana Siddiqui,41,Ludhiana,Debit Card,2,Galaxy Note 20
50,10/24/2021,Sunday,Samsung,6,62465.02,Anand Nair,34,Madurai,UPI,2,Galaxy Note 20
54,10/25/2021,Monday,Samsung,2,34409.36,Mala Malhotra,39,Bhopal,UPI,2,Galaxy Note 20
459,2/14/2022,Monday,Samsung,4,58789,Tapan Deshmukh,32,Rajkot,UPI,2,Galaxy A51
481,2/20/2022,Sunday,Samsung,2,43688.68,Devendra Rao,35,Vadodara,Cash,2,Galaxy S21
534,3/8/2022,Tuesday,Samsung,2,47851.06,Rajesh Yadav,58,Kanpur,Cash,2,Galaxy Note 20
539,3/10/2022,Thursday,Samsung,3,59934.35,Neeta Mishra,58,Ranchi,Cash,2,Galaxy Note 20
578,3/21/2022,Monday,Samsung,1,60858.42,Yogesh Reddy,29,Ranchi,Credit Card,2,Galaxy S21
860,6/11/2022,Saturday,Samsung,2,66698.02,Devendra Rao,35,Indore,UPI,2,Galaxy Note 20
913,6/27/2022,Monday,Samsung,3,43795.35,Navin Joshi,58,Hyderabad,UPI,2,Galaxy Note 20
923,6/30/2022,Thursday,Samsung,3,20283.9,Meena Roy,32,Lucknow,Cash,2,Galaxy S21
1931,4/11/2023,Tuesday,Samsung,7,30452.98,Meena Roy,39,Ranchi,Credit Card,2,Galaxy Note 20
1967,4/21/2023,Friday,Samsung,5,15795.32,Bina Nair,35,Gorakhpur,UPI,2,Galaxy S21
1974,4/23/2023,Sunday,Samsung,3,25047.9,Deepika Menon,27,Hyderabad,Debit Card,2,Galaxy S21
1989,4/27/2023,Thursday,Samsung,6,47009.01,Vijay Das,53,Kanpur,Debit Card,2,Galaxy A51
2008,5/2/2023,Tuesday,Samsung,5,33506.3,Bhavana Rawat,23,Bangalore,Cash,2,Galaxy S21
2013,5/4/2023,Thursday,Samsung,2,18295.92,Reena Srivastava,25,Rajkot,UPI,2,Galaxy A51
2095,5/27/2023,Saturday,Samsung,9,62814.88,Manoj Shah,35,Ludhiana,Credit Card,2,Galaxy A51
2098,5/27/2023,Saturday,Samsung,4,53150.68,Lata Kaur,56,Kanpur,Debit Card,2,Galaxy A51
2113,6/1/2023,Thursday,Samsung,9,42035.71,Aditya Rao,26,Hyderabad,Debit Card,2,Galaxy S21
2121,6/3/2023,Saturday,Samsung,5,60048.11,Priyanka Ghosh,45,Hyderabad,Cash,2,Galaxy S21
2151,6/11/2023,Sunday,Samsung,4,10514.15,Pankaj Kapoor,18,Coimbatore,Debit Card,2,Galaxy S21
2198,6/24/2023,Saturday,Samsung,7,40086.85,Manoj Luthra,54,Lucknow,Cash,2,Galaxy Note 20
2249,7/9/2023,Sunday,Samsung,7,48680.34,Amit Ghosh,28,Hyderabad,UPI,2,Galaxy A51
2257,7/11/2023,Tuesday,Samsung,4,60455.43,Neeta Sharma,28,Hyderabad,Credit Card,2,Galaxy S21
2284,7/19/2023,Wednesday,Samsung,5,52766.31,Rohan Jain,20,Gorakhpur,UPI,2,Galaxy S21
2294,7/22/2023,Saturday,Samsung,4,39932.37,Kiran Alva,23,Bangalore,UPI,2,Galaxy S21
2314,7/28/2023,Friday,Samsung,1,63052.44,Vijay Das,46,Lucknow,UPI,2,Galaxy Note 20
2327,8/1/2023,Tuesday,Samsung,8,52321.76,Kavita Goyal,31,Ranchi,Credit Card,2,Galaxy Note 20
2341,8/5/2023,Saturday,Samsung,9,46913.69,Tapan Chatterjee,27,Hyderabad,Debit Card,2,Galaxy S21
2390,8/18/2023,Friday,Samsung,7,18493.13,Ravi Kumar,45,Bhopal,Credit Card,2,Galaxy A51
2391,8/19/2023,Saturday,Samsung,7,60047.53,Kavita Kumar,32,Rajkot,UPI,2,Galaxy S21
2404,8/22/2023,Tuesday,Samsung,3,31254.76,Priya Prasad,51,Gorakhpur,Debit Card,2,Galaxy Note 20
2412,8/25/2023,Friday,Samsung,4,37378.47,Sunil Siddiqui,30,Bhopal,UPI,2,Galaxy A51
2422,8/27/2023,Sunday,Samsung,1,57560.65,Monika Deshmukh,54,Indore,Debit Card,2,Galaxy S21
2447,9/3/2023,Sunday,Samsung,4,45632.43,Arun Kumar,59,Madurai,Debit Card,2,Galaxy A51
2482,9/13/2023,Wednesday,Samsung,2,13698.51,Rohan Mishra,29,Kolkata,Debit Card,2,Galaxy A51
2483,9/13/2023,Wednesday,Samsung,5,67512.74,Radha Kulkarni,27,Ranchi,Credit Card,2,Galaxy S21
2523,9/24/2023,Sunday,Samsung,2,52236.52,Nikhil Yadav,46,Bhopal,UPI,2,Galaxy A51
2639,10/28/2023,Saturday,Samsung,5,34719.64,Anita Arora,53,Ludhiana,Debit Card,2,Galaxy A51
2683,11/9/2023,Thursday,Samsung,9,23074.27,Bina Nair,57,Ranchi,Debit Card,2,Galaxy Note 20
2691,11/11/2023,Saturday,Samsung,5,47746.82,Shruti Joshi,47,Jodhpur,UPI,2,Galaxy Note 20
2727,11/22/2023,Wednesday,Samsung,1,69116.2,Sachin Jain,50,Ludhiana,Debit Card,2,Galaxy Note 20
2839,12/24/2023,Sunday,Samsung,4,30105.55,Amit Teja,43,Kolkata,Credit Card,2,Galaxy A51
2851,12/28/2023,Thursday,Samsung,7,54064.28,Sunil Kapoor,47,Ranchi,Debit Card,2,Galaxy A51
2860,12/31/2023,Sunday,Samsung,8,20823.25,Arun Jain,41,Vadodara,UPI,2,Galaxy Note 20
2899,1/11/2024,Thursday,Samsung,6,48830.07,Arun Shah,32,Ranchi,Debit Card,2,Galaxy Note 20
2935,1/22/2024,Monday,Samsung,8,61449.12,Shruti Iyer,56,Ranchi,Debit Card,2,Galaxy S21
2982,2/5/2024,Monday,Samsung,3,55778.16,Sunita Ahuja,21,Hyderabad,UPI,2,Galaxy Note 20
2983,2/5/2024,Monday,Samsung,5,52210.49,Rohan Shah,45,Bhopal,Cash,2,Galaxy Note 20
3016,2/15/2024,Thursday,Samsung,2,47389.71,Rajesh Arora,38,Lucknow,Cash,2,Galaxy A51
3045,2/23/2024,Friday,Samsung,5,15204.87,Sneha Thakur,51,Lucknow,Cash,2,Galaxy Note 20
3067,2/29/2024,Thursday,Samsung,5,67926.53,Harish Kapoor,49,Kanpur,Debit Card,2,Galaxy Note 20
3126,3/17/2024,Sunday,Samsung,6,39395.91,Harish Mishra,24,Jodhpur,UPI,2,Galaxy Note 20
3128,3/18/2024,Monday,Samsung,1,25459.42,Monika Ahuja,22,Madurai,Cash,2,Galaxy S21
3164,3/28/2024,Thursday,Samsung,8,41201.17,Arun Iyer,26,Chennai,Cash,2,Galaxy A51
3165,3/29/2024,Friday,Samsung,9,50798.71,Anand Chatterjee,38,Chennai,Debit Card,2,Galaxy Note 20
3167,3/29/2024,Friday,Samsung,6,37655.25,Ramesh Chatterjee,42,Vadodara,Credit Card,2,Galaxy S21
3265,4/27/2024,Saturday,Samsung,7,44622.51,Kiran Singh,38,Patna,Debit Card,2,Galaxy A51
3291,5/4/2024,Saturday,Samsung,7,57409.98,Sunita Prasad,42,Rajkot,UPI,2,Galaxy Note 20
3321,5/13/2024,Monday,Samsung,1,39524.9,Sumit Sheth,27,Kolkata,Credit Card,2,Galaxy Note 20
3336,5/17/2024,Friday,Samsung,9,32984.82,Krishna Iyer,40,Bhopal,UPI,2,Galaxy Note 20
3388,6/2/2024,Sunday,Samsung,9,43230.42,Nikhil Varma,52,Ludhiana,Credit Card,2,Galaxy S21
3415,6/10/2024,Monday,Samsung,6,30618.84,Meena Desai,54,Indore,Credit Card,2,Galaxy S21
3420,6/11/2024,Tuesday,Samsung,4,66702.25,Anand Nair,57,Indore,Credit Card,2,Galaxy A51
3430,6/13/2024,Thursday,Samsung,8,44891.83,Navin Pathak,44,Bangalore,UPI,2,Galaxy Note 20
3445,6/17/2024,Monday,Samsung,4,50958.69,Manoj Shah,24,Gorakhpur,UPI,2,Galaxy S21
3446,6/17/2024,Monday,Samsung,7,22501.65,Rajesh Yadav,18,Madurai,Debit Card,2,Galaxy Note 20
3463,6/22/2024,Saturday,Samsung,2,11534.74,Anjali Gupta,47,Bangalore,Debit Card,2,Galaxy S21
3482,6/27/2024,Thursday,Samsung,7,25189.13,Anand Joshi,34,Gorakhpur,Credit Card,2,Galaxy Note 20
3513,7/5/2024,Friday,Samsung,1,59518.09,Nikhil Luthra,45,Kanpur,Cash,2,Galaxy S21
3520,7/7/2024,Sunday,Samsung,9,39675.39,Vivek Sheth,43,Ranchi,UPI,2,Galaxy Note 20
100,11/6/2021,Saturday,Vivo,8,38722.1,Krishna Bhattacharya,38,Gorakhpur,Cash,2,Vivo S1
427,2/4/2022,Friday,Vivo,5,15639.46,Vivek Alva,56,Coimbatore,Debit Card,2,Vivo V20
514,3/2/2022,Wednesday,Vivo,9,56306.98,Vinod Kumar,51,Gorakhpur,Debit Card,2,Vivo S1
532,3/7/2022,Monday,Vivo,9,59292.13,Rohan Menon,42,Indore,UPI,2,Vivo V20
544,3/11/2022,Friday,Vivo,9,47339,Sanjay Menon,34,Kolkata,Credit Card,2,Vivo S1
559,3/16/2022,Wednesday,Vivo,4,23324.93,Monika Chatterjee,59,Coimbatore,Debit Card,2,Vivo V20
858,6/10/2022,Friday,Vivo,1,53912.4,Yogesh Kulkarni,30,Kanpur,UPI,2,Vivo S1
865,6/12/2022,Sunday,Vivo,9,14512.12,Sumit Alva,57,Ludhiana,Debit Card,2,Vivo Y51
912,6/27/2022,Monday,Vivo,6,12899.46,Pankaj Desai,54,Coimbatore,Debit Card,2,Vivo Y51
963,7/11/2022,Monday,Vivo,9,51211.99,Sanjay Roy,53,Gorakhpur,UPI,2,Vivo V20
1934,4/12/2023,Wednesday,Vivo,2,48300.51,Meena Menon,24,Vadodara,Credit Card,2,Vivo Y51
1942,4/14/2023,Friday,Vivo,1,42969.37,Sunil Arora,18,Kolkata,Credit Card,2,Vivo S1
1959,4/19/2023,Wednesday,Vivo,9,60143.3,Anita Mishra,31,Jodhpur,Debit Card,2,Vivo S1
1964,4/20/2023,Thursday,Vivo,4,50788.65,Devendra Srivastava,20,Ludhiana,Cash,2,Vivo Y51
1998,4/29/2023,Saturday,Vivo,7,40458.2,Priya Bhattacharya,47,Bangalore,Credit Card,2,Vivo Y51
2009,5/3/2023,Wednesday,Vivo,4,44627.34,Devendra Arora,31,Bhopal,Cash,2,Vivo Y51
2056,5/16/2023,Tuesday,Vivo,7,36466.97,Yogesh Luthra,28,Patna,UPI,2,Vivo S1
2080,5/23/2023,Tuesday,Vivo,6,35968.09,Mala Ghosh,37,Coimbatore,Credit Card,2,Vivo V20
2086,5/24/2023,Wednesday,Vivo,6,12509.3,Meena Das,56,Indore,Debit Card,2,Vivo Y51
2088,5/25/2023,Thursday,Vivo,4,43750.73,Sachin Nambiar,29,Madurai,Cash,2,Vivo Y51
2117,6/2/2023,Friday,Vivo,3,47976.03,Tanuja Mathur,59,Lucknow,Credit Card,2,Vivo V20
2135,6/7/2023,Wednesday,Vivo,9,30010.74,Namita Mehta,48,Lucknow,Debit Card,2,Vivo S1
2144,6/9/2023,Friday,Vivo,6,11817.59,Sachin Goyal,43,Lucknow,UPI,2,Vivo Y51
2199,6/25/2023,Sunday,Vivo,6,41249.72,Pooja Sharma,50,Bhopal,UPI,2,Vivo Y51
2216,6/30/2023,Friday,Vivo,9,18349.6,Shruti Mehta,53,Ludhiana,UPI,2,Vivo Y51
2217,6/30/2023,Friday,Vivo,2,24218.82,Sachin Iyer,33,Hyderabad,Debit Card,2,Vivo Y51
2253,7/10/2023,Monday,Vivo,3,40802.84,Mala Chatterjee,20,Lucknow,Debit Card,2,Vivo V20
2287,7/20/2023,Thursday,Vivo,9,46130.13,Pankaj Kapoor,18,Coimbatore,UPI,2,Vivo Y51
2302,7/25/2023,Tuesday,Vivo,2,30440.01,Kavita Teja,51,Kanpur,Cash,2,Vivo S1
2354,8/9/2023,Wednesday,Vivo,4,69186.86,Monika Nambiar,52,Rajkot,UPI,2,Vivo Y51
2358,8/10/2023,Thursday,Vivo,4,62746.61,Ayesha Dutta,26,Kanpur,Credit Card,2,Vivo V20
2362,8/11/2023,Friday,Vivo,6,14230.3,Pankaj Mehta,40,Vadodara,UPI,2,Vivo S1
2364,8/12/2023,Saturday,Vivo,9,53181.67,Kiran Pathak,47,Jodhpur,UPI,2,Vivo Y51
2420,8/27/2023,Sunday,Vivo,9,18082.94,Amit Patel,39,Hyderabad,Cash,2,Vivo V20
2454,9/5/2023,Tuesday,Vivo,5,19611.78,Ramesh Joshi,43,Indore,Cash,2,Vivo V20
2469,9/9/2023,Saturday,Vivo,7,22586.52,Vinod Kaur,56,Indore,UPI,2,Vivo Y51
2471,9/10/2023,Sunday,Vivo,7,37883.49,Radha Kumar,24,Madurai,Cash,2,Vivo V20
2487,9/14/2023,Thursday,Vivo,7,23124.42,Jyoti Jain,47,Bangalore,Debit Card,2,Vivo V20
2528,9/25/2023,Monday,Vivo,5,48551.91,Pankaj Teja,22,Bhopal,UPI,2,Vivo V20
2535,9/27/2023,Wednesday,Vivo,5,24928.98,Pooja Deshmukh,33,Rajkot,Credit Card,2,Vivo S1
2559,10/4/2023,Wednesday,Vivo,8,40644.36,Sachin Prasad,54,Coimbatore,Cash,2,Vivo Y51
2601,10/17/2023,Tuesday,Vivo,9,69671.54,Kunal Singh,38,Chennai,Credit Card,2,Vivo S1
2604,10/18/2023,Wednesday,Vivo,1,51302.43,Kiran Siddiqui,33,Chennai,UPI,2,Vivo V20
2781,12/7/2023,Thursday,Vivo,3,10944.16,Namita Desai,46,Jodhpur,Credit Card,2,Vivo Y51
2803,12/14/2023,Thursday,Vivo,5,24950.47,Lata Mehta,22,Gorakhpur,Cash,2,Vivo Y51
2826,12/21/2023,Thursday,Vivo,3,60310.06,Ravi Teja,22,Lucknow,UPI,2,Vivo V20
2881,1/6/2024,Saturday,Vivo,8,44789.31,Yogesh Kaur,39,Gorakhpur,Cash,2,Vivo Y51
2905,1/13/2024,Saturday,Vivo,6,63888.65,Vivek Luthra,40,Ludhiana,Cash,2,Vivo V20
2916,1/16/2024,Tuesday,Vivo,7,14734.11,Anita Shah,18,Rajkot,Debit Card,2,Vivo S1
2929,1/20/2024,Saturday,Vivo,4,53393.77,Vivek Nair,27,Gorakhpur,Credit Card,2,Vivo S1
3017,2/15/2024,Thursday,Vivo,7,38157.39,Kavita Solanki,41,Gorakhpur,UPI,2,Vivo V20
3036,2/20/2024,Tuesday,Vivo,8,52167.46,Arun Desai,45,Kanpur,Cash,2,Vivo Y51
3047,2/24/2024,Saturday,Vivo,5,17740.25,Rajesh Kulkarni,46,Bangalore,UPI,2,Vivo S1
3078,3/3/2024,Sunday,Vivo,6,30466.16,Harish Kapoor,28,Rajkot,UPI,2,Vivo V20
3215,4/12/2024,Friday,Vivo,4,30184.63,Harish Kaur,31,Kolkata,Cash,2,Vivo V20
3228,4/15/2024,Monday,Vivo,3,24138.64,Pankaj Verma,51,Vadodara,Credit Card,2,Vivo Y51
3268,4/27/2024,Saturday,Vivo,9,56950.72,Ayesha Roy,46,Bangalore,Credit Card,2,Vivo V20
3302,5/7/2024,Tuesday,Vivo,1,27405.54,Anjali Nambiar,19,Madurai,Credit Card,2,Vivo V20
3345,5/20/2024,Monday,Vivo,8,20975.44,Ayesha Sheth,41,Bangalore,Cash,2,Vivo Y51
3372,5/28/2024,Tuesday,Vivo,4,27207.74,Vivek Nair,40,Madurai,UPI,2,Vivo V20
3380,5/30/2024,Thursday,Vivo,7,12518.23,Aditya Iyer,31,Bhopal,Cash,2,Vivo Y51
3411,6/9/2024,Sunday,Vivo,9,18648.14,Shruti Bhatnagar,44,Kanpur,Credit Card,2,Vivo V20
3416,6/10/2024,Monday,Vivo,3,19240.98,Lalita Rathod,38,Hyderabad,UPI,2,Vivo Y51
3449,6/18/2024,Tuesday,Vivo,4,29604.46,Pankaj Bhattacharya,32,Gorakhpur,Credit Card,2,Vivo Y51
3499,7/1/2024,Monday,Vivo,2,36727.52,Rohan Dutta,27,Hyderabad,Debit Card,2,Vivo Y51
3509,7/4/2024,Thursday,Vivo,7,10190.46,Sachin Kaur,48,Indore,Credit Card,2,Vivo S1
3510,7/4/2024,Thursday,Vivo,3,67574.36,Rohan Patel,59,Ludhiana,UPI,2,Vivo S1
3615,8/4/2024,Sunday,Vivo,6,25377.59,Devendra Menon,23,Kanpur,UPI,2,Vivo V20
3627,8/7/2024,Wednesday,Vivo,1,46000.87,Prashant Teja,46,Bangalore,Cash,2,Vivo Y51
3628,8/8/2024,Thursday,Vivo,5,20849.11,Rohan Shah,24,Jodhpur,Debit Card,2,Vivo V20
3634,8/9/2024,Friday,Vivo,2,53814.65,Kunal Patel,45,Kolkata,Credit Card,2,Vivo V20
3640,8/11/2024,Sunday,Vivo,5,14185.42,Manoj Iyer,44,Bangalore,UPI,2,Vivo S1
3641,8/11/2024,Sunday,Vivo,2,34808.4,Kavita Goyal,31,Vadodara,Credit Card,2,Vivo Y51
3652,8/15/2024,Thursday,Vivo,1,45867.75,Anand Mehta,18,Rajkot,UPI,2,Vivo S1
3666,8/19/2024,Monday,Vivo,7,58666.36,Deepika Deshmukh,59,Hyderabad,Credit Card,2,Vivo S1
3719,9/4/2024,Wednesday,Vivo,4,59913.28,Ayesha Rathod,30,Kanpur,UPI,2,Vivo Y51
3799,9/29/2024,Sunday,Vivo,1,30580.93,Yogesh Ahuja,58,Gorakhpur,Debit Card,2,Vivo V20
1134,8/28/2022,Sunday,Xiaomi,8,39484.44,Anita Ghosh,46,Ludhiana,Debit Card,1,Redmi Note 10
1153,9/3/2022,Saturday,Samsung,6,27682.89,Deepika Gupta,24,Kolkata,Cash,1,Galaxy S21
1182,9/11/2022,Sunday,Vivo,8,58649.69,Mala Ghosh,59,Ranchi,Cash,1,Vivo Y51
